ell2,ell3,ell4,ell5,ell6,ell7,ell8
1.192267808691856862e-03,1.434606065753585248e-03,4.534892128846047116e-03,2.285767817559426589e-03,9.307197116966177755e-03,1.230515225943814173e-03,8.122297786041253248e-04
3.650339847840754800e-04,8.282775714898831789e-04,3.916954321605093520e-03,5.541613367893154663e-04,3.852795434134666588e-04,8.842332197076291540e-04,2.117553658704979334e-03
2.325954461361593925e-04,3.385049540188422206e-04,5.246873206208920587e-04,2.069297078983002754e-03,4.407589560309809135e-04,5.439619296008045037e-03,3.864139268224413976e-03
2.961882756664361476e-04,5.351582686051155682e-04,2.644461522693565374e-03,7.844063686770391718e-04,1.445623676924855192e-03,5.410041001619132544e-04,2.874231135367424396e-03
1.238714732746336018e-04,5.005783290915332166e-04,1.109562395546159980e-03,5.230180593459587968e-04,1.185298727708993145e-02,1.452943996702318278e-03,1.060291271704289807e-03
2.119660052270759705e-04,6.721563113081058466e-04,1.203356863704307987e-03,1.483641542879938439e-03,1.299319430639651928e-03,2.728673719787471415e-03,1.375435649646089683e-03
2.444818946348043410e-04,1.316301250835582096e-03,2.595407345087653861e-04,1.395698049403935870e-04,1.321840270220178172e-03,1.106665825873344488e-03,6.901282391897713185e-04
2.308431038599899701e-04,9.341437754009983101e-04,7.531265010137839664e-04,2.921998871017292992e-04,4.258050392443795220e-04,4.298762989406135389e-03,1.874460426662070359e-03
3.237462113893710956e-04,2.887480448201908741e-04,4.803556332919158337e-04,1.028878924296414143e-03,3.652026632989476863e-03,1.112149548914436901e-03,7.830231484163972799e-03
1.988543224119248122e-04,1.258754484679214247e-03,1.514960152960648579e-03,1.266702043550670424e-03,3.675922999925621774e-03,8.034872587392261761e-03,2.388772190093512056e-03
5.254724739806926120e-04,6.650481345553465803e-04,1.795896458045807614e-03,8.825042073582817963e-04,3.171210289871323387e-03,1.732257291741549823e-03,6.176948736520910047e-03
3.000310613456305892e-04,8.323221907303074473e-04,1.986139120545339111e-04,3.351806142301896863e-04,8.848359867225297952e-04,3.843724372073645951e-03,1.189847462172137840e-02
2.986081904062934996e-04,1.328631378121956311e-03,8.355405165978628621e-04,6.164055447344345259e-04,8.252322122492720480e-04,4.142069745349925836e-03,1.256899993042531792e-03
2.546360106948217976e-04,2.828826046751459797e-04,1.860882839240649966e-03,1.621628279522860329e-03,4.868182656533490095e-04,1.048784259943439908e-03,1.954702795254586144e-03
3.242055786495067729e-04,5.394147683748643819e-04,7.445857115892966834e-04,1.888699902294384367e-03,1.681070646912433131e-03,2.520028454065129466e-04,2.614821385940902312e-02
4.531991288761881998e-04,4.006576836507694684e-04,1.413533387072243202e-03,1.170562964597059987e-03,5.895351301359200245e-04,2.817718184797833158e-03,1.175462159547615779e-02
1.944582266144116440e-04,2.151347296929105775e-04,1.084982430585913673e-03,2.991964868748601871e-03,5.402467895993108256e-04,2.111629650397222908e-03,3.812971673629179090e-04
2.158803308078854248e-04,6.785825405464279876e-04,1.077787284582451977e-03,1.629675495123389471e-03,1.064626446802416620e-03,3.424644518101406087e-03,3.674187004848603923e-03
2.577317873508078996e-04,2.487203007087699248e-03,7.017538916400248902e-04,6.521366000754814842e-04,1.003711943270812600e-03,1.566187271073804380e-03,2.401478835205046042e-03
1.530626038081259546e-04,1.827160831916252231e-04,3.620914059588581499e-04,9.474905182079695334e-04,9.605636347622120838e-04,1.277294219655545921e-03,5.957000957003967881e-03
1.991689669868151392e-04,5.405633141537056346e-04,3.870028828777700297e-04,3.860340765172872953e-04,2.372029139480231075e-03,1.463834798188926901e-02,1.057589321472056062e-03
2.364346948017056376e-04,8.094102514571193318e-04,1.394163685135653202e-03,1.087576798907343746e-03,1.673786877450808000e-03,4.505967727649398680e-04,9.530380287342852608e-04
4.645072029452500858e-04,5.933752853782411560e-04,8.601648219884691117e-04,2.886786047108508627e-03,1.202743504709045431e-03,4.092361252352763774e-03,1.140869796111378511e-03
3.420863324111213244e-04,5.149672494337156166e-04,7.701187119060098115e-04,2.051754665123417531e-03,1.837961843926053324e-03,1.105800813108340089e-03,1.279343859242884369e-03
3.304903399726181069e-04,2.527625015390976503e-04,6.306684041095351415e-04,3.640316957960852782e-03,6.386308389835196504e-04,1.404095089222522335e-03,5.884520863580196791e-03
4.590831993064853735e-04,6.337484965421791771e-04,6.853098375985829886e-04,9.306752308999810498e-04,1.713771316270137467e-03,1.430564062564817097e-03,6.545203817892023728e-04
2.800859668346888736e-04,3.499960086666598254e-04,1.765768881881570832e-03,3.481081875013678287e-03,1.785123985059326214e-03,8.796223373275053811e-04,1.209967436664076586e-03
3.646780463794432620e-04,1.481206454766546680e-04,6.710424429087533506e-04,1.015945709631926007e-03,4.030089355319100251e-04,3.477785910374008548e-03,3.353954846727918060e-04
2.849095034783688789e-04,1.128602554692423971e-03,3.318748520464468669e-04,3.848684338131873849e-03,3.819310876831838713e-03,7.891728963437549121e-03,7.266671477060448157e-03
3.425657634542196811e-04,9.794700192754636839e-04,1.428041905952758027e-03,1.165299220338253351e-03,7.051500189091755317e-04,3.143023735548977193e-03,9.714327394560918691e-03
2.241696532685949006e-04,5.684860206082193324e-04,7.351610425999044159e-04,2.088087118414770800e-03,1.690838311005701290e-03,2.178319362029842911e-03,1.674790299989921578e-03
8.862144715396335617e-05,6.323385617872849616e-04,8.673827562314706573e-04,3.859559990702552366e-03,4.445606011230563738e-03,7.325169117221573024e-04,1.729313373955752766e-03
2.805194024633967179e-04,1.050026776702445109e-03,2.614447465673579770e-03,1.015845418688198073e-03,3.586062165411499705e-03,3.293651784915814073e-03,3.951174315785217425e-03
6.110364066242330054e-04,6.305446255195216228e-04,8.364032517591338256e-04,1.412236310134858640e-03,1.607766065289569814e-03,1.697125923599538538e-02,1.215084780413131123e-02
4.767013412289026661e-04,9.480342873344016572e-04,1.038914624285516451e-03,3.325280507310450495e-03,1.124902680938806316e-03,1.342424120313866990e-03,3.761961736122775880e-03
4.861324982811631432e-04,4.610427704740908267e-04,3.717630918703539330e-04,1.066157178999718128e-03,3.657231156134410025e-03,1.348763260267147246e-03,1.114240047325830820e-03
5.566005490680922931e-04,1.210962019287783716e-03,7.275877634763305759e-04,4.121983833573037055e-04,2.860999698553647573e-03,1.120844610291799048e-03,4.044463873421381647e-04
3.135977990565085006e-04,6.681091593440756501e-04,1.300067515553415516e-03,6.585491272218006557e-03,8.935232804629093155e-04,1.204130119742124073e-03,7.038639801006038588e-04
3.311065835935533765e-04,6.191894617431138205e-04,2.856426722107869394e-04,8.143636420876756944e-04,7.622667997852222580e-04,1.261696429125586441e-04,2.601296911292412962e-03
2.202925700959940645e-04,2.572230181737279308e-04,9.766172459800693661e-04,1.346445469154699832e-03,2.414304027364555646e-04,2.945289263768625671e-03,1.167200867937931126e-03
2.561456035450797937e-04,6.546846369589100906e-04,9.105574517947306315e-04,2.989985772548223435e-03,1.790642127894386329e-03,8.433438396380073211e-04,2.974075439160550442e-03
4.081635898435048921e-04,3.345569724603034861e-04,8.734094531701705640e-04,7.288175668692750296e-04,1.447036480068275349e-03,3.925499571976017376e-04,1.306370027373383565e-03
5.476983576971389441e-04,3.757824933596684005e-04,1.753754986164245480e-03,5.294952752122381425e-04,4.334116858092071194e-03,4.171858408941210399e-03,7.493925476681704547e-04
2.797956000632885010e-04,3.379016104719104793e-04,1.072352600461675331e-03,1.452742473223084989e-03,2.153501695443744198e-03,6.657466164429235540e-04,6.575292315781526087e-04
2.395321970423979244e-04,2.906847008947625139e-04,2.387861738404252910e-03,2.825222911325780636e-04,5.179724675607334967e-03,1.400042501722131936e-03,1.338398305559810111e-02
3.000792042821803351e-04,1.972077784049064853e-03,4.232616664405370048e-04,9.418949129477782256e-04,8.322002546407310892e-04,8.513167134847890102e-03,6.381194218706901303e-03
4.052020571027944041e-04,1.225107132199354130e-03,9.332288385668424061e-04,1.442668069028144994e-03,4.341764909169597807e-03,4.799640135759945369e-04,1.610352970608870671e-02
1.457444967819469925e-04,1.744460535457073407e-03,9.002117342827249463e-04,9.555212996003210890e-04,9.684299641155870962e-04,4.242524558576336673e-04,4.346690401070686487e-03
9.517259170504545080e-05,2.646063169781692650e-04,4.014267596229726797e-04,3.449701245997895778e-04,3.138616457815734430e-03,2.571470303837903801e-03,1.495526304266341783e-03
2.278104787898159835e-04,5.752083866831461277e-04,1.657241491432794901e-03,4.245271003868829850e-03,4.193971631514737319e-04,6.200680303654819252e-03,1.028970367538709074e-02
1.629472064768597360e-04,2.536297589500189948e-04,4.318980074911254324e-03,1.288261733973494576e-03,1.926235149543510487e-03,4.069072244351431308e-04,2.314269150245200270e-03
2.326912286608211384e-04,3.630582212419622293e-04,8.384869296428342248e-04,3.726185244614709478e-03,2.612510337886793702e-04,2.953117480037183076e-03,3.059938092875766867e-03
2.786321115874877967e-04,3.176988580271887345e-04,1.208358380732332035e-03,9.631311315127945695e-04,1.225711989811507701e-03,3.511949120640609368e-03,2.289565176709886657e-03
2.391660953409997911e-04,1.159484212341334525e-03,9.002443068710875912e-04,5.865213014928104306e-04,2.316979095462532237e-03,2.505770464032647856e-04,9.384358201420876214e-05
6.201840208925348506e-04,4.345201548594105397e-04,5.149109517866530062e-04,1.470802293338516892e-03,9.753820218605601354e-04,4.365239195601586936e-03,1.402269727661881182e-02
3.532425236815970324e-04,1.046291971402455194e-03,2.372159840022479405e-04,9.978359373899257489e-04,6.056528952048109227e-04,4.719852401591653236e-03,4.118846209517001630e-03
3.486329517088630628e-04,7.919138974563214896e-04,5.177341089709099325e-04,4.622054115774658313e-04,3.338268472126062775e-03,1.438191001893655493e-03,3.449654580060847360e-03
4.094791747456222428e-04,2.195496263436829115e-03,3.202597479348470158e-04,3.843143688354088393e-03,1.420244610671199999e-03,6.872431754062499100e-03,2.242329024651198120e-03
1.697566457283471413e-04,2.268555798582926302e-04,2.797201410650104227e-03,7.208293284047757920e-04,1.003337603785889754e-03,6.120398585431523555e-03,2.872662614063951816e-03
5.043842449466593922e-04,1.173234895695498235e-03,7.828385336740106924e-04,2.720553299739366260e-04,1.618746295089150715e-03,2.177744208101817583e-03,1.244161623024200728e-03
2.888479229336796844e-04,1.096462819632207245e-03,6.660466513525438404e-04,3.431495378749252131e-03,1.672572337879994417e-02,1.250728595730684180e-03,4.728963403499027683e-03
4.194829088146971021e-04,3.073394490551391084e-04,1.581155080999337549e-03,7.921732832120241107e-04,4.402172607456258241e-03,7.425565540272016218e-04,5.698743155596700275e-04
1.755377041224655168e-04,1.008541128787832997e-03,3.869430302344465094e-04,7.292083242814678505e-04,4.438257879855856715e-03,1.891950181308886623e-03,2.945103653949706149e-03
1.379516265759529140e-04,6.742946048755709418e-04,4.960607598365561867e-04,2.888502832511224278e-04,2.306975399616005389e-03,3.472693675320029285e-03,4.451314985930166120e-03
4.515686019727164222e-04,4.808206737027518642e-04,8.899398124423592293e-04,4.774152554873421772e-03,1.810824694801268326e-03,1.420479921465840796e-03,1.928866819155953139e-03
3.621241966683841243e-04,3.361706253580813470e-04,1.743485482592977212e-03,4.226879088930901715e-04,1.804090636197357546e-04,2.182030218156109610e-04,3.608973233630911187e-03
1.910923267688416328e-04,3.579933697396664818e-04,1.205539877988433088e-03,1.242621024227231075e-03,8.460839580208530473e-04,6.985842094495398405e-03,8.065421708205030779e-04
1.942121142168158317e-04,1.885347426972318070e-03,1.009621558693777699e-03,2.460979770930725365e-03,1.011494213395326084e-03,2.375944090435400981e-03,8.294929150384783983e-04
5.266308700921958205e-04,5.513610337201245611e-04,8.962197684267064540e-04,1.661692796816542639e-03,2.883854778696587720e-04,1.343861453696768536e-03,3.113842737850617323e-03
1.655174335967510410e-04,8.811766686082864739e-04,1.122898249160378089e-03,1.130590252723911136e-03,5.500596332634852563e-04,4.628949890380014767e-03,5.062565433257633536e-03
6.820609008455544688e-04,3.429005652193521572e-04,9.771696483491512306e-04,3.039568911239361182e-04,2.621581857115960236e-04,9.023301119565419262e-03,3.051708535325258604e-04
1.912290850158584565e-04,3.451808108226308235e-04,4.126181764680919963e-04,6.204460804020119546e-04,1.505995553045927837e-03,1.192253450051095076e-04,4.261799274326585028e-03
4.128062842232000881e-04,1.054868108408399049e-03,8.763439936229677806e-04,1.378097002663806678e-03,3.257092748128284643e-03,3.032645370929966909e-03,1.320416328092129674e-03
2.545438797836889130e-04,2.452392856152139488e-04,4.001826965681288726e-04,6.317408840456431064e-04,4.220876025300657544e-03,4.716691170661127985e-04,1.941346959773515481e-03
4.056035441159981745e-04,4.295988542070466789e-04,8.980816833023836515e-04,1.395357788339090469e-03,2.264268264135979852e-03,3.235819293925830745e-03,5.499098195973829185e-04
2.285432507487771805e-04,5.625030652864086624e-04,6.061028471596857908e-04,2.045941389093834748e-03,6.550058720649041839e-04,2.232448244604168242e-03,9.405314164125975302e-04
2.765484472257133267e-04,5.892223978821014294e-04,5.019423580263028886e-03,2.561173628644863951e-03,2.739216906495992466e-04,3.709503999622974085e-03,6.946282298923721517e-03
3.062010959317138848e-04,4.949833698831921638e-04,8.251598926839167009e-04,4.446444998787660459e-04,3.207041599863586314e-04,1.192347477249244749e-03,2.488346537482985857e-03
1.817602928578874576e-04,6.988750741710434995e-04,3.175183300518317629e-04,6.874233438410233023e-03,4.975104632965372548e-04,3.017765417702740070e-04,1.575247646000704424e-03
4.344994363064909652e-04,8.352186862896062922e-04,7.724575826105075206e-04,2.191194368977924210e-03,7.004529375422571076e-04,1.252076605315645018e-03,2.111358437260027476e-03
2.321017124726155382e-04,8.564215022288940030e-04,1.220546962826050529e-03,1.184229048112608700e-03,1.350090976910516645e-03,2.950631701580664658e-03,4.110734588302740293e-03
2.675971069203537619e-04,3.050567581586271886e-04,2.737657776740459823e-03,2.835143519176780598e-03,6.257513647823935475e-04,5.422538030150873302e-03,3.896242718048657273e-03
1.824740164650008730e-04,4.647441681024474429e-04,5.616543165503871124e-04,7.867886784688537388e-03,2.114934690822341343e-03,6.085600707376076805e-04,2.209881815427144122e-03
8.331392026692156587e-05,1.128718112375070312e-03,2.802840809561859842e-04,3.751186933995240736e-04,1.264781621632802286e-03,5.486179300632127581e-03,7.986269537632371615e-03
2.726717234318133611e-04,9.427191850458367921e-04,1.503106361671711173e-03,9.903005257970462581e-04,1.573711385160269120e-03,1.027675400364595456e-03,6.979502491546239751e-03
1.002337634497467000e-03,2.418371258595885479e-04,3.228165326158545447e-04,1.768803021147613769e-04,4.349979472310215589e-03,2.822495802860837226e-03,3.781716357464011153e-03
4.441154799557937220e-04,6.805273940368466610e-04,6.252768029681128126e-04,1.383455727821373497e-03,5.388796956752173314e-04,1.179720676412459668e-03,2.548593653379525870e-03
2.971248095752175296e-04,1.681817075046900282e-04,7.085133528765237077e-04,1.588481751890148761e-03,2.272270948247928374e-03,2.356888403818940651e-03,4.945716962793767629e-03
2.630481407363557218e-04,5.668762795433433463e-04,8.081598136919071734e-04,1.149277634539092909e-03,1.539364583323371690e-03,4.792486039706152744e-03,3.391128989961309740e-03
3.033888818521586548e-04,1.720964807036223180e-03,1.374600421673251782e-03,7.024622869211040064e-04,1.154662364122752659e-03,5.758878000321649435e-04,7.708694258360382009e-03
