dataset,coupling_GeV,mu_ev,exclusion_prob,survival_prob
M33 X-7,30000000000000.0,4.6918345106078087e-14,1.7783839764035543e-06,0.9999982216160236
M33 X-7,30000000000000.0,4.936132098237907e-14,2.2531989619470144e-06,0.999997746801038
M33 X-7,30000000000000.0,5.1931499365902227e-14,2.821127500192474e-06,0.9999971788724998
M33 X-7,30000000000000.0,5.463550352214887e-14,3.4909481812569255e-06,0.9999965090518187
M33 X-7,30000000000000.0,5.748030158125363e-14,4.27053764676504e-06,0.9999957294623533
M33 X-7,30000000000000.0,6.047322449462655e-14,5.166959584663193e-06,0.9999948330404154
M33 X-7,30000000000000.0,6.362198492657495e-14,6.18672928541924e-06,0.9999938132707146
M33 X-7,30000000000000.0,6.693469712958668e-14,7.336181026410603e-06,0.9999926638189736
M33 X-7,30000000000000.0,7.041989785449296e-14,8.621864735412913e-06,0.9999913781352646
M33 X-7,30000000000000.0,7.408656834939567e-14,1.0050929934758982e-05,0.9999899490700652
M33 X-7,30000000000000.0,7.794415750404951e-14,1.1631496785573554e-05,0.9999883685032144
M33 X-7,30000000000000.0,8.20026061993413e-14,1.3373042357597212e-05,0.9999866269576424
M33 X-7,30000000000000.0,8.627237292461451e-14,1.528683318758727e-05,0.9999847131668124
M33 X-7,30000000000000.0,9.076446072885394e-14,1.738641850592286e-05,0.9999826135814941
M33 X-7,30000000000000.0,9.549044557518078e-14,1.9688180511506457e-05,0.9999803118194885
M33 X-7,30000000000000.0,1.0046250617173403e-13,2.221193524664119e-05,0.9999777880647533
M33 X-7,30000000000000.0,1.0569345535579873e-13,2.4981591792208743e-05,0.9999750184082078
M33 X-7,30000000000000.0,1.1119677311207024e-13,2.802589805116255e-05,0.9999719741019488
M33 X-7,30000000000000.0,1.1698664131013104e-13,3.137932025408058e-05,0.9999686206797459
M33 X-7,30000000000000.0,1.2307798025066683e-13,3.5083123653744365e-05,0.9999649168763463
M33 X-7,30000000000000.0,1.2948648711459076e-13,3.918674946382978e-05,0.9999608132505362
M33 X-7,30000000000000.0,1.3622867641416495e-13,4.3749613211094496e-05,0.9999562503867889
M33 X-7,30000000000000.0,1.433219225503577e-13,4.884346797631306e-05,0.9999511565320237
M33 X-7,30000000000000.0,1.5078450458610541e-13,5.455547396073728e-05,0.9999454445260393
M33 X-7,30000000000000.0,1.586356533508593e-13,6.099210343105938e-05,0.999939007896569
M33 X-7,30000000000000.0,1.6689560099780265e-13,6.828401240697786e-05,0.999931715987593
M33 X-7,30000000000000.0,1.7558563314144706e-13,7.659205276375697e-05,0.9999234079472362
M33 X-7,30000000000000.0,1.847281437099636e-13,8.611469673033384e-05,0.9999138853032696
M33 X-7,30000000000000.0,1.9434669265360222e-13,9.709731017775567e-05,0.9999029026898223
M33 X-7,30000000000000.0,2.0446606665791176e-13,0.00010984394948405124,0.9998901560505159
M33 X-7,30000000000000.0,2.1511234301821672e-13,0.0001247326628685594,0.9998752673371314
M33 X-7,30000000000000.0,2.2631295683995296e-13,0.00014223561872268438,0.9998577643812773
M33 X-7,30000000000000.0,2.3809677173803584e-13,0.0001629457297827542,0.9998370542702173
M33 X-7,30000000000000.0,2.5049415421745023e-13,0.00018761182357984575,0.9998123881764202
M33 X-7,30000000000000.0,2.635370519267393e-13,0.00021718493919820005,0.9997828150608018
M33 X-7,30000000000000.0,2.772590759860481e-13,0.00025287914264097945,0.9997471208573591
M33 X-7,30000000000000.0,2.916955876018805e-13,0.0002962514229597289,0.9997037485770403
M33 X-7,30000000000000.0,3.0688378919176516e-13,0.00034930675021841817,0.9996506932497816
M33 X-7,30000000000000.0,3.22862820253674e-13,0.0004146361788224126,0.9995853638211776
M33 X-7,30000000000000.0,3.3967385822722163e-13,0.0004955978377035795,0.9995044021622964
M33 X-7,30000000000000.0,3.5736022460657957e-13,0.0005965524672928584,0.9994034475327072
M33 X-7,30000000000000.0,3.759674965785475e-13,0.000723166180687665,0.9992768338193123
M33 X-7,30000000000000.0,3.95543624473471e-13,0.000882792058009384,0.9991172079419907
M33 X-7,30000000000000.0,4.1613905533167154e-13,0.0010849368241735292,0.9989150631758265
M33 X-7,30000000000000.0,4.3780686290381755e-13,0.0013418058083657519,0.9986581941916343
M33 X-7,30000000000000.0,4.606028844202408e-13,0.0016688940090034867,0.9983311059909965
M33 X-7,30000000000000.0,4.845858644816501e-13,0.0020855483905546693,0.9979144516094454
M33 X-7,30000000000000.0,5.09817606442043e-13,0.002615364091615343,0.9973846359083847
M33 X-7,30000000000000.0,5.363631316739245e-13,0.0032862014063920163,0.996713798593608
M33 X-7,30000000000000.0,5.642908471262542e-13,0.00412954524777855,0.9958704547522215
M33 X-7,30000000000000.0,5.936727216069126e-13,0.005178922292546393,0.9948210777074536
M33 X-7,30000000000000.0,6.245844712439618e-13,0.006467207738480726,0.9935327922615192
M33 X-7,30000000000000.0,6.57105754603627e-13,0.008022941150629485,0.9919770588493705
M33 X-7,30000000000000.0,6.913203779678128e-13,0.009866201372184377,0.9901337986278156
M33 X-7,30000000000000.0,7.273165113001454e-13,0.012005013100597305,0.9879949868994027
M33 X-7,30000000000000.0,7.651869154570818e-13,0.014433425888745261,0.9855665741112547
M33 X-7,30000000000000.0,8.050291812296006e-13,0.017132112312267394,0.9828678876877326
M33 X-7,30000000000000.0,8.469459808314611e-13,0.020071580929022885,0.9799284190709772
M33 X-7,30000000000000.0,8.91045332482154e-13,0.023217174413950194,0.9767828255860498
M33 X-7,30000000000000.0,9.37440878766302e-13,0.026534349574893985,0.973465650425106
M33 X-7,30000000000000.0,9.862521794868805e-13,0.029992625578223048,0.970007374421777
M33 X-7,30000000000000.0,1.0376050197669138e-12,0.03356705296654069,0.9664329470334593
M33 X-7,30000000000000.0,1.091631734193617e-12,0.037236834702545143,0.9627631652974549
M33 X-7,30000000000000.0,1.1484715478402913e-12,0.04098146798603797,0.959018532013962
M33 X-7,30000000000000.0,1.2082709350447785e-12,0.044775230910011184,0.9552247690899888
M33 X-7,30000000000000.0,1.27118399686903e-12,0.048580969266488416,0.9514190307335115
M33 X-7,30000000000000.0,1.3373728582124977e-12,0.05234405726398596,0.9476559427360141
M33 X-7,30000000000000.0,1.4070080856026864e-12,0.055987267626897895,0.9440127323731021
M33 X-7,30000000000000.0,1.4802691267395102e-12,0.05940720199543294,0.9405927980045671
M33 X-7,30000000000000.0,1.557344772926135e-12,0.06247292950769807,0.9375270704923019
M33 X-7,30000000000000.0,1.6384336455779847e-12,0.06502750987488906,0.934972490125111
M33 X-7,30000000000000.0,1.72374470806362e-12,0.06689303057645245,0.9331069694235475
M33 X-7,30000000000000.0,1.8134978041964953e-12,0.0678795294075248,0.9321204705924752
M33 X-7,30000000000000.0,1.907924224765265e-12,0.06779758804666436,0.9322024119533356
M33 X-7,30000000000000.0,2.007267303562568e-12,0.06647352189754425,0.9335264781024557
M33 X-7,30000000000000.0,2.1117830444482423e-12,0.06376554923472119,0.9362344507652788
M33 X-7,30000000000000.0,2.2217407810628916e-12,0.059580788084408406,0.9404192119155916
M33 X-7,30000000000000.0,2.337423870891822e-12,0.053898974218016156,0.9461010257819839
M33 X-7,30000000000000.0,2.4591304254680514e-12,0.04681868442495997,0.95318131557504
M33 X-7,30000000000000.0,2.587174078595929e-12,0.038638470943311694,0.9613615290566883
M33 X-7,30000000000000.0,2.7218847945751852e-12,0.029932355760754904,0.9700676442392451
M33 X-7,30000000000000.0,2.8636097185081218e-12,0.021504665835921914,0.9784953341640781
M33 X-7,30000000000000.0,3.0127140708811704e-12,0.01416984598343133,0.9858301540165687
M33 X-7,30000000000000.0,3.1695820887261215e-12,0.008476135546918794,0.9915238644530812
M33 X-7,30000000000000.0,3.3346180157863694e-12,0.004554698636635968,0.9954453013633641
M33 X-7,30000000000000.0,3.508247144239796e-12,0.0021668089861877618,0.9978331910138123
M33 X-7,30000000000000.0,3.690916910662782e-12,0.000898147289992508,0.9991018527100075
M33 X-7,30000000000000.0,3.883098049059609e-12,0.00031386511534589823,0.9996861348846541
M33 X-7,30000000000000.0,4.085285803928566e-12,8.848955879097599e-05,0.9999115104412091
M33 X-7,30000000000000.0,4.2980012064907986e-12,1.8910483161178574e-05,0.9999810895168388
M33 X-7,30000000000000.0,4.521792417370702e-12,1.5599599713040106e-06,0.9999984400400287
M33 X-7,30000000000000.0,4.75723613918789e-12,1.2846328172701458e-08,0.9999999871536718
M33 X-7,30000000000000.0,5.004939102700953e-12,3.7842113661257035e-11,0.9999999999621579
M33 X-7,30000000000000.0,5.2655396303327554e-12,1.9605366662215895e-12,0.9999999999980395
M33 X-7,30000000000000.0,5.5397092811064e-12,2.051163569447494e-13,0.9999999999997948
M33 X-7,30000000000000.0,5.82815458123084e-12,1.8627406582015194e-14,0.9999999999999813
M33 X-7,30000000000000.0,6.131618844795794e-12,1.4434510803458293e-15,0.9999999999999986
M33 X-7,30000000000000.0,6.450884089267713e-12,9.356702344785251e-17,0.9999999999999999
M33 X-7,30000000000000.0,6.786773050723316e-12,4.967145770498639e-18,1.0
M33 X-7,30000000000000.0,7.140151304013417e-12,2.1133929667834448e-19,1.0
M33 X-7,30000000000000.0,7.511929493320984e-12,7.050545313665225e-21,1.0
M33 X-7,30000000000000.0,7.903065678861364e-12,1.8018568403637518e-22,1.0
M33 X-7,30000000000000.0,8.314567805772081e-12,3.4349889955027695e-24,1.0
M33 X-7,30000000000000.0,8.747496301554433e-12,4.7304414741889544e-26,1.0
M33 X-7,30000000000000.0,9.202966808760429e-12,4.525501928460996e-28,1.0
M33 X-7,30000000000000.0,9.682153059967096e-12,2.8715058188516507e-30,1.0
M33 X-7,30000000000000.0,1.0186289902446886e-11,1.1465504404352109e-32,1.0
M33 X-7,30000000000000.0,1.0716676480328644e-11,2.7194190340801853e-35,1.0
M33 X-7,30000000000000.0,1.1274679582449472e-11,3.601088223923212e-38,1.0
M33 X-7,30000000000000.0,1.1861737164524792e-11,2.4915196569741647e-41,1.0
M33 X-7,30000000000000.0,1.2479362054713114e-11,8.387614255723309e-45,1.0
M33 X-7,30000000000000.0,1.3129145852124653e-11,1.2720212511644771e-48,1.0
M33 X-7,30000000000000.0,1.3812763028320095e-11,7.990275257289837e-53,1.0
M33 X-7,30000000000000.0,1.4531975242368954e-11,1.8960983455575566e-57,1.0
M33 X-7,30000000000000.0,1.5288635880587296e-11,1.5360127026994256e-62,1.0
M33 X-7,30000000000000.0,1.6084694832653617e-11,3.798693302710994e-68,1.0
M33 X-7,30000000000000.0,1.6922203516410424e-11,2.5350384100077267e-74,1.0
M33 X-7,30000000000000.0,1.7803320164301192e-11,3.9831040736678522e-81,1.0
M33 X-7,30000000000000.0,1.873031538506442e-11,1.267308413491207e-88,1.0
M33 X-7,30000000000000.0,1.9705578015018045e-11,6.911892079820432e-97,1.0
M33 X-7,30000000000000.0,2.0731621274012355e-11,5.374703729188704e-106,1.0
M33 X-7,30000000000000.0,2.1811089241915244e-11,4.860605596491942e-116,1.0
M33 X-7,30000000000000.0,2.2946763672319407e-11,4.081198801574818e-127,1.0
M33 X-7,30000000000000.0,2.4141571161030228e-11,2.4801830552167982e-139,1.0
M33 X-7,30000000000000.0,2.539859068780729e-11,8.28265017292191e-153,1.0
M33 X-7,30000000000000.0,2.672106155079438e-11,1.1209135745838382e-167,1.0
M33 X-7,30000000000000.0,2.811239171408467e-11,4.3894434859837696e-184,1.0
M33 X-7,30000000000000.0,2.9576166589932566e-11,3.426870485209905e-202,1.0
M33 X-7,30000000000000.0,3.111615827824363e-11,3.532667312345725e-222,1.0
M33 X-7,30000000000000.0,3.273633528715248e-11,3.048699775832222e-244,1.0
M33 X-7,30000000000000.0,3.4440872759738237e-11,1.3305387467888823e-268,1.0
M33 X-7,30000000000000.0,3.6234163233231496e-11,1.6815271787336332e-295,1.0
M33 X-7,30000000000000.0,3.812082795843888e-11,0.0,1.0
M33 X-7,30000000000000.0,4.010572880855496e-11,0.0,1.0
M33 X-7,30000000000000.0,4.219398080805024e-11,0.0,1.0
M33 X-7,30000000000000.0,4.4390965313921843e-11,0.0,1.0
M33 X-7,30000000000000.0,4.6702343883273494e-11,0.0,1.0
M33 X-7,30000000000000.0,4.913407286296377e-11,0.0,1.0
M33 X-7,30000000000000.0,5.169241873891614e-11,0.0,1.0
M33 X-7,30000000000000.0,5.438397428464812e-11,0.0,1.0
M33 X-7,30000000000000.0,5.7215675550632635e-11,0.0,1.0
M33 X-7,30000000000000.0,6.019481973827286e-11,0.0,1.0
M33 X-7,30000000000000.0,6.332908400455128e-11,0.0,1.0
M33 X-7,30000000000000.0,6.662654524581163e-11,0.0,1.0
M33 X-7,30000000000000.0,7.009570091165632e-11,0.0,1.0
M33 X-7,30000000000000.0,7.374549090259561e-11,0.0,1.0
M33 X-7,30000000000000.0,7.758532060787844e-11,0.0,1.0
M33 X-7,30000000000000.0,8.162508514287236e-11,0.0,1.0
M33 X-7,30000000000000.0,8.587519484845179e-11,0.0,1.0
M33 X-7,30000000000000.0,9.034660211810535e-11,0.0,1.0
M33 X-7,30000000000000.0,9.505082962189512e-11,0.0,1.0
M33 X-7,30000000000000.0,1e-10,0.0,1.0
IRAS 09149-6206,30000000000000.0,1e-21,1.322484318115254e-06,0.9999986775156818
IRAS 09149-6206,30000000000000.0,1.0520686710236272e-21,1.3293805474396548e-06,0.9999986706194526
IRAS 09149-6206,30000000000000.0,1.106848488549412e-21,1.3368769561175196e-06,0.9999986631230439
IRAS 09149-6206,30000000000000.0,1.1644806183726902e-21,1.3451904245614857e-06,0.9999986548095754
IRAS 09149-6206,30000000000000.0,1.2251135766041178e-21,1.3545117888916857e-06,0.9999986454882112
IRAS 09149-6206,30000000000000.0,1.2889036123908968e-21,1.3650621388208947e-06,0.9999986349378612
IRAS 09149-6206,30000000000000.0,1.356015110565632e-21,1.377029492240467e-06,0.9999986229705078
IRAS 09149-6206,30000000000000.0,1.4266210152607413e-21,1.390568049386032e-06,0.9999986094319506
IRAS 09149-6206,30000000000000.0,1.5009032755797336e-21,1.4061141823487075e-06,0.9999985938858177
IRAS 09149-6206,30000000000000.0,1.579053314474179e-21,1.4240633901118874e-06,0.9999985759366099
IRAS 09149-6206,30000000000000.0,1.6612725220342896e-21,1.4450548728740132e-06,0.9999985549451271
IRAS 09149-6206,30000000000000.0,1.7477727744646842e-21,1.469774056902409e-06,0.9999985302259431
IRAS 09149-6206,30000000000000.0,1.838776980082323e-21,1.4990824210815088e-06,0.9999985009175789
IRAS 09149-6206,30000000000000.0,1.934519653744048e-21,1.534071581955174e-06,0.999998465928418
IRAS 09149-6206,30000000000000.0,2.0352475211835716e-21,1.5762994862044514e-06,0.9999984237005138
IRAS 09149-6206,30000000000000.0,2.1412201548157315e-21,1.6268646915022153e-06,0.9999983731353085
IRAS 09149-6206,30000000000000.0,2.2527106426459734e-21,1.6876009824612896e-06,0.9999983123990175
IRAS 09149-6206,30000000000000.0,2.3700062920093305e-21,1.759897284702917e-06,0.9999982401027153
IRAS 09149-6206,30000000000000.0,2.4934093699518704e-21,1.8452950915924314e-06,0.9999981547049084
IRAS 09149-6206,30000000000000.0,2.6232378821631235e-21,1.9457578345826483e-06,0.9999980542421654
IRAS 09149-6206,30000000000000.0,2.759826392466169e-21,2.06429801110059e-06,0.9999979357019889
IRAS 09149-6206,30000000000000.0,2.903526884977814e-21,2.2029046679127244e-06,0.9999977970953321
IRAS 09149-6206,30000000000000.0,3.0547096711599806e-21,2.364584340528169e-06,0.9999976354156594
IRAS 09149-6206,30000000000000.0,3.2137643441002756e-21,2.5530743273174268e-06,0.9999974469256727
IRAS 09149-6206,30000000000000.0,3.3811007824806957e-21,2.7703822035778824e-06,0.9999972296177965
IRAS 09149-6206,30000000000000.0,3.557150206821382e-21,3.0203716179537534e-06,0.9999969796283821
IRAS 09149-6206,30000000000000.0,3.742366290721992e-21,3.305570622244848e-06,0.9999966944293778
IRAS 09149-6206,30000000000000.0,3.937226329963475e-21,3.6295213520813856e-06,0.9999963704786479
IRAS 09149-6206,30000000000000.0,4.142232472483907e-21,3.995633910036598e-06,0.9999960043660899
IRAS 09149-6206,30000000000000.0,4.357913012397021e-21,4.40783041727167e-06,0.9999955921695828
IRAS 09149-6206,30000000000000.0,4.5848237513891054e-21,4.869889622781189e-06,0.9999951301103772
IRAS 09149-6206,30000000000000.0,4.823549431001458e-21,5.385149736586334e-06,0.9999946148502634
IRAS 09149-6206,30000000000000.0,5.074705239490476e-21,5.956078700266344e-06,0.9999940439212998
IRAS 09149-6206,30000000000000.0,5.338938397147339e-21,6.585680958986626e-06,0.999993414319041
IRAS 09149-6206,30000000000000.0,5.616929824163815e-21,7.276523219925334e-06,0.99999272347678
IRAS 09149-6206,30000000000000.0,5.909395895340953e-21,8.032332017460875e-06,0.9999919676679825
IRAS 09149-6206,30000000000000.0,6.217090286163833e-21,8.85669422993978e-06,0.9999911433057701
IRAS 09149-6206,30000000000000.0,6.540805914998232e-21,9.753142015811794e-06,0.9999902468579842
IRAS 09149-6206,30000000000000.0,6.88137698641567e-21,1.0727262957899457e-05,0.9999892727370421
IRAS 09149-6206,30000000000000.0,7.239681140910847e-21,1.1784852890346695e-05,0.9999882151471097
IRAS 09149-6206,30000000000000.0,7.616641716552892e-21,1.2934535142929726e-05,0.999987065464857
IRAS 09149-6206,30000000000000.0,8.013230128396918e-21,1.4186867648761573e-05,0.9999858131323512
IRAS 09149-6206,30000000000000.0,8.430468371788967e-21,1.555690655517945e-05,0.9999844430934448
IRAS 09149-6206,30000000000000.0,8.86943165601474e-21,1.706187730098663e-05,0.999982938122699
IRAS 09149-6206,30000000000000.0,9.33125117507824e-21,1.8722434906941286e-05,0.999981277565093
IRAS 09149-6206,30000000000000.0,9.817117022752223e-21,2.0567446713278613e-05,0.9999794325532867
IRAS 09149-6206,30000000000000.0,1.0328281259410275e-20,2.26319222891252e-05,0.9999773680777109
IRAS 09149-6206,30000000000000.0,1.0866061138546001e-20,2.4958785992438775e-05,0.9999750412140076
IRAS 09149-6206,30000000000000.0,1.1431842501291479e-20,2.7600103618215137e-05,0.9999723998963818
IRAS 09149-6206,30000000000000.0,1.2027083347685145e-20,3.06205915049183e-05,0.9999693794084951
IRAS 09149-6206,30000000000000.0,1.2653317593889404e-20,3.409921663014025e-05,0.9999659007833699
IRAS 09149-6206,30000000000000.0,1.3312159025043105e-20,3.813196942073101e-05,0.9999618680305793
IRAS 09149-6206,30000000000000.0,1.400530545393217e-20,4.283718682660143e-05,0.9999571628131734
IRAS 09149-6206,30000000000000.0,1.4734543096198373e-20,4.836161515280803e-05,0.9999516383848472
IRAS 09149-6206,30000000000000.0,1.5501751173357655e-20,5.488638545476031e-05,0.9999451136145452
IRAS 09149-6206,30000000000000.0,1.6308906755493344e-20,6.263494656903925e-05,0.999937365053431
IRAS 09149-6206,30000000000000.0,1.7158089856099995e-20,7.188291820293071e-05,0.9999281170817971
IRAS 09149-6206,30000000000000.0,1.80514887922111e-20,8.296834905374023e-05,0.9999170316509463
IRAS 09149-6206,30000000000000.0,1.8991405823619278e-20,9.630357380513707e-05,0.9999036964261948
IRAS 09149-6206,30000000000000.0,1.9980263085725508e-20,0.00011238833252082885,0.9998876116674792
IRAS 09149-6206,30000000000000.0,2.102060883130167e-20,0.00013182303122791076,0.9998681769687721
IRAS 09149-6206,30000000000000.0,2.2115123997254888e-20,0.00015532374598850756,0.9998446762540115
IRAS 09149-6206,30000000000000.0,2.3266629113314675e-20,0.00018373807447203265,0.999816261925528
IRAS 09149-6206,30000000000000.0,2.4478091570444402e-20,0.00021806464507921587,0.9997819353549208
IRAS 09149-6206,30000000000000.0,2.575263326771209e-20,0.00025947523485862095,0.9997405247651414
IRAS 09149-6206,30000000000000.0,2.7093538657320487e-20,0.00030934110906600035,0.999690658890934
IRAS 09149-6206,30000000000000.0,2.8504263208534436e-20,0.00036926322306690473,0.9996307367769331
