N,d,r,total_shots,unique_bitstrings,ideal_success_count,ideal_success_prob,ideal_success_std_error,wilson_low,wilson_high,counts_path,ideal_path,ideal_bitstring
40,14,2,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d14_MB/N40_d14_r2_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r2_MB_ideal_bitstring.json,0110111100111111111001100011101011101110
40,14,3,20,8,13,0.65,0.1066536450385077,0.5385290366656827,0.7471852490486031,data/results/N40_verification/N40_d14_MB/N40_d14_r3_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r3_MB_ideal_bitstring.json,0111100011100001010000111101000110000100
40,14,4,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d14_MB/N40_d14_r4_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r4_MB_ideal_bitstring.json,1001001011100100001010010010010100010011
40,14,5,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r5_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r5_MB_ideal_bitstring.json,1111110101001011001001001000001011010101
40,14,6,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d14_MB/N40_d14_r6_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r6_MB_ideal_bitstring.json,1100110000001100111110111011001110001110
40,14,7,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r7_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r7_MB_ideal_bitstring.json,1011000001001111111100000010010101011111
40,14,8,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r8_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r8_MB_ideal_bitstring.json,0010101111100010101001111111101110010010
40,14,9,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r9_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r9_MB_ideal_bitstring.json,0000100001001000000000011101101011000100
40,14,10,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r10_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r10_MB_ideal_bitstring.json,0001111101110101101111000000111111000011
40,14,11,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r11_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r11_MB_ideal_bitstring.json,1110101010010011010111001000101000011110
40,14,12,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r12_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r12_MB_ideal_bitstring.json,1111010100010101100001001100011110001100
40,14,13,20,17,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N40_verification/N40_d14_MB/N40_d14_r13_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r13_MB_ideal_bitstring.json,0111011100101010111010110001011000111010
40,14,14,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r14_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r14_MB_ideal_bitstring.json,1111011010110001110110111101011010000101
40,14,15,20,15,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r15_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r15_MB_ideal_bitstring.json,1101110010100000100110010001110101011000
40,14,16,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r16_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r16_MB_ideal_bitstring.json,1101010000001001010010111101110100011011
40,14,17,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N40_verification/N40_d14_MB/N40_d14_r17_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r17_MB_ideal_bitstring.json,0000001000100000101011110101100111101011
40,14,18,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r18_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r18_MB_ideal_bitstring.json,1101101101000111010100110001101000011010
40,14,19,20,8,13,0.65,0.1066536450385077,0.5385290366656827,0.7471852490486031,data/results/N40_verification/N40_d14_MB/N40_d14_r19_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r19_MB_ideal_bitstring.json,1110001101101011000111100010001011010101
40,14,20,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r20_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r20_MB_ideal_bitstring.json,0001100001111010001111011101011101110101
40,14,21,20,12,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r21_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r21_MB_ideal_bitstring.json,0000100010101110011110101001001011000111
40,14,22,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d14_MB/N40_d14_r22_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r22_MB_ideal_bitstring.json,0111001010110101111111100111000100100111
40,14,23,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r23_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r23_MB_ideal_bitstring.json,1001001100100111100001000001011001111010
40,14,24,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r24_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r24_MB_ideal_bitstring.json,0001001111101110111000100001000000011110
40,14,25,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r25_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r25_MB_ideal_bitstring.json,0011110101011101000000101111010111010100
40,14,26,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r26_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r26_MB_ideal_bitstring.json,0000000101001011010000100111010111100100
40,14,27,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r27_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r27_MB_ideal_bitstring.json,1100000010001011001010111001001110010100
40,14,28,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r28_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r28_MB_ideal_bitstring.json,0110001111010010011101110010001001001111
40,14,29,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r29_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r29_MB_ideal_bitstring.json,1101100000100101000000010101101101011100
40,14,30,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r30_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r30_MB_ideal_bitstring.json,1100100010111110000010110011111101000101
40,14,31,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r31_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r31_MB_ideal_bitstring.json,1110110010010001011111100111110001100101
40,14,32,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r32_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r32_MB_ideal_bitstring.json,1111110101101000001101010010010111101110
40,14,33,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r33_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r33_MB_ideal_bitstring.json,0000011001011000000101100110001101000001
40,14,34,20,10,11,0.55,0.11124297730643495,0.43903091189532023,0.6562071833427751,data/results/N40_verification/N40_d14_MB/N40_d14_r34_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r34_MB_ideal_bitstring.json,1110111100000110110010000011100111001000
40,14,35,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r35_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r35_MB_ideal_bitstring.json,1111000111100010011000110010100010110010
40,14,36,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r36_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r36_MB_ideal_bitstring.json,1010110100011101000110011100110100010010
40,14,37,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r37_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r37_MB_ideal_bitstring.json,1111001000101000101111111010001100111010
40,14,38,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N40_verification/N40_d14_MB/N40_d14_r38_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r38_MB_ideal_bitstring.json,1011010001001100011000000111000001110010
40,14,39,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r39_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r39_MB_ideal_bitstring.json,1111100000000010111011010010011100111011
40,14,40,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r40_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r40_MB_ideal_bitstring.json,1111110001111010100011100000000100101101
40,14,41,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r41_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r41_MB_ideal_bitstring.json,1111010101000110011001111111000101000110
40,14,42,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N40_verification/N40_d14_MB/N40_d14_r42_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r42_MB_ideal_bitstring.json,0000100100111111111100000111111101000000
40,14,43,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d14_MB/N40_d14_r43_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r43_MB_ideal_bitstring.json,1000111000110101111001000101011101101011
40,14,44,20,14,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d14_MB/N40_d14_r44_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r44_MB_ideal_bitstring.json,0111101100101110100101001000110010110010
40,14,45,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d14_MB/N40_d14_r45_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r45_MB_ideal_bitstring.json,0101101001010000000111001010010101110111
40,14,46,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d14_MB/N40_d14_r46_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r46_MB_ideal_bitstring.json,1001101101101100100100100100100001000001
40,14,47,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d14_MB/N40_d14_r47_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r47_MB_ideal_bitstring.json,1110110001010010110110001001111001001110
40,14,48,20,12,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r48_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r48_MB_ideal_bitstring.json,1110101100001000010100010010000111100101
40,14,49,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d14_MB/N40_d14_r49_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r49_MB_ideal_bitstring.json,1100010010001001010100101111001000100001
40,14,50,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d14_MB/N40_d14_r50_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r50_MB_ideal_bitstring.json,0101101110111011110011011000111100110001
40,16,1,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d16_MB/N40_d16_r1_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r1_MB_ideal_bitstring.json,1100000011111001001101111111101111011100
40,16,2,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d16_MB/N40_d16_r2_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r2_MB_ideal_bitstring.json,1000101110000000100101110100100111110011
40,16,3,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d16_MB/N40_d16_r3_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r3_MB_ideal_bitstring.json,0111010001000001100100010100000111110100
40,16,4,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N40_verification/N40_d16_MB/N40_d16_r4_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r4_MB_ideal_bitstring.json,1111001101101001101000000101000000101011
40,16,5,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N40_verification/N40_d16_MB/N40_d16_r5_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r5_MB_ideal_bitstring.json,0000001101001000001001011010011100111101
40,16,6,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d16_MB/N40_d16_r6_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r6_MB_ideal_bitstring.json,1111100111010101100011000001100111010010
40,16,7,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d16_MB/N40_d16_r7_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r7_MB_ideal_bitstring.json,1001110010110001011110100011010001000101
40,16,8,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d16_MB/N40_d16_r8_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r8_MB_ideal_bitstring.json,0101101000001001001110010011001110010101
40,16,9,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N40_verification/N40_d16_MB/N40_d16_r9_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r9_MB_ideal_bitstring.json,1110001011011101111010101100100100000100
40,16,10,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d16_MB/N40_d16_r10_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r10_MB_ideal_bitstring.json,1011010000100100011010011101001100100001
40,16,11,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d16_MB/N40_d16_r11_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r11_MB_ideal_bitstring.json,0101001011101011111111001011110010110011
40,16,12,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d16_MB/N40_d16_r12_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r12_MB_ideal_bitstring.json,0101100111000110001001001110000111000001
40,16,13,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N40_verification/N40_d16_MB/N40_d16_r13_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r13_MB_ideal_bitstring.json,0011010010010011010010110111111010111101
40,16,14,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N40_verification/N40_d16_MB/N40_d16_r14_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r14_MB_ideal_bitstring.json,1110111111100100101001001111101001000100
40,16,15,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d16_MB/N40_d16_r15_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r15_MB_ideal_bitstring.json,0100110101011111100101100110000010101101
40,16,16,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N40_verification/N40_d16_MB/N40_d16_r16_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r16_MB_ideal_bitstring.json,0011010000111101111011111111000001110011
40,16,17,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N40_verification/N40_d16_MB/N40_d16_r17_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r17_MB_ideal_bitstring.json,0000110000110110001011011111110001110101
40,16,18,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N40_verification/N40_d16_MB/N40_d16_r18_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r18_MB_ideal_bitstring.json,1011110101001111000001111100100110001111
40,16,19,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N40_verification/N40_d16_MB/N40_d16_r19_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r19_MB_ideal_bitstring.json,1001101000011110111000101001011011010110
40,16,20,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N40_verification/N40_d16_MB/N40_d16_r20_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r20_MB_ideal_bitstring.json,1101000111110111000101100000001111100111
40,16,21,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N40_verification/N40_d16_MB/N40_d16_r21_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r21_MB_ideal_bitstring.json,1001110111000110111001100010101000110010
