z1,z2,z3,z4,z5,z6,z7,z8
0.5836732,-2.0642972,-0.19635032,-1.687,-3.6357815,-2.873199,-1.4764109,0.012963489
-3.5811925,1.9294324,3.793312,4.3479986,-1.1161274,0.86180633,0.29091686,-4.1114116
1.531539,2.7616177,-0.5656896,1.4281636,-3.1176043,1.6248009,-0.54416674,1.5792946
1.4506716,2.8631139,-1.6474963,0.16593802,2.2441306,-1.7263036,-0.24100728,2.8276367
0.100235425,-2.359998,-6.987606,-0.8719749,-0.9368954,2.1775682,-3.022262,-2.7191532
0.30461833,-2.876017,-2.8366766,0.5218262,-0.013008509,-1.3468041,-1.6581455,-2.0342867
-1.5644401,2.226017,-1.2335603,-1.9128077,4.325034,0.7005569,0.49774402,1.6104592
-3.2612498,-1.5173059,0.53071904,0.1946643,1.4980288,-0.86253244,-2.5380027,2.2414017
-0.6970243,0.3871239,-1.5125577,-1.7715228,-0.5335298,3.0819378,-2.5341523,3.7146015
1.4069487,2.6125638,2.4326444,5.6398363,-0.6163255,3.942945,1.961518,3.145728
0.38795695,-3.6502888,2.5729663,-1.3525283,-1.3921543,-0.9713326,-1.2827137,1.5838476
-0.5811146,-0.754415,-1.2110498,1.7488368,-0.68549204,0.55125165,-1.6718645,2.140321
2.692585,-2.1374576,0.5188309,-0.70797014,2.7223265,2.0406601,-5.7925344,-1.5292174
0.041923784,2.1733131,1.0087055,-1.212703,-1.8521413,-1.1840379,-1.4551384,3.2054856
-4.4754844,-4.363565,2.4210672,2.5308237,1.8035251,-2.1818354,0.5880184,0.3760144
1.3791316,-1.8424159,-1.0605193,1.292075,-2.3172886,-5.5509214,-1.2522926,-0.9773443
3.7100976,-0.17464918,-2.4716616,3.0352643,-5.567639,0.4135148,5.5303245,4.6451864
-0.037520286,-1.1092339,-4.5982575,-2.2333353,-0.77025384,-1.2299705,0.4865209,0.28937173
-2.8298166,-0.7812713,-2.34388,-0.82024175,2.5350199,5.403516,0.67656505,-0.149832
1.1722747,-1.1486162,4.167974,2.5328743,3.4471576,0.7978829,-3.7988439,-2.3927395
-2.6608245,-0.70485675,1.7806665,-2.115433,0.21511412,0.2296089,2.5281858,3.4007263
-0.7324667,-0.5879634,1.6404916,-1.6060915,-1.5184795,0.39246032,3.2483091,-0.4840141
0.10411561,1.8484933,-1.6877509,-2.0784323,-1.0123842,-1.4783777,-1.2812136,-2.112749
-1.0657489,0.9539603,2.6262405,0.2861704,1.923169,-4.080272,0.7304877,0.71854913
0.8303215,1.8771822,4.775603,0.35569388,4.4209995,-0.7631299,-1.0244211,1.7010559
1.5210655,-1.3613427,-0.19837068,1.9375505,-0.39270243,-2.2391586,0.47775656,3.0038722
-0.23090166,-2.5487301,-3.900195,-1.5055418,2.7382388,-2.068476,-1.1394643,-2.1112409
-1.7835606,2.7475536,-0.2777122,-1.2537538,-2.0044494,-0.39869225,-2.635141,-2.8769917
-1.9159448,0.860692,0.7465079,-3.4176593,-1.9609821,-0.2591012,-0.51486236,-0.47145855
1.2688073,-0.0055104233,-1.4038674,0.96031356,-0.5000199,-5.5723786,-1.3200853,-1.3737779
0.032275975,-0.14472947,-0.00035186857,-0.3217458,-1.008317,0.14685601,-0.43763697,4.165918
-0.18608138,0.9252648,0.20465706,-1.2995685,2.053737,-0.38280115,-0.34420633,-0.62202173
-1.7505872,-1.7133561,-0.27134365,-1.8929702,0.026483499,1.4313493,0.9642495,0.5731365
0.6165501,-0.21575484,-0.49249902,-0.3168672,-0.35836178,-0.2420393,-0.97282493,0.45584524
2.9595149,-3.0959358,1.0713307,0.8338349,-1.0965558,0.66766125,-2.409234,-1.9052085
0.85145915,1.6057822,-0.33185825,2.7833812,0.40754208,2.6332343,-2.2014625,1.0492805
-4.1659365,-1.8164557,3.3801067,-1.8550056,3.053434,2.3789756,4.1756506,3.1570778
2.5589418,-1.0859765,1.7860405,-1.2791913,1.000631,-2.740652,-0.8654587,1.8075275
-3.1729076,0.14224474,-0.7776622,-2.8501306,-0.6142307,-2.6078641,0.80944204,-0.95942354
-1.6821847,1.711196,-0.45194873,0.6416166,0.4032965,0.7923007,0.2411046,-1.3144478
-3.0861874,2.796958,-0.63128525,0.6822606,1.7387035,0.29896224,-1.1253133,-2.3421664
-0.64925945,5.37972,-2.1574595,-1.5231175,0.5896206,4.177155,0.2353755,-0.8847903
3.102769,0.041182708,-1.1349615,1.7705729,-2.0105958,1.0015321,-0.7582814,0.8917484
-2.1887004,2.9060893,-1.2913686,2.9140255,-0.7420809,2.8414,-0.8860534,-1.8203745
0.73096776,-0.2804737,-0.7636361,-2.9486036,-4.015642,-0.108796544,-1.734407,3.2216742
-0.57269615,-3.5122833,1.0869668,0.14548245,1.4397271,2.2090876,3.287604,-2.0707536
1.628176,-0.006510664,0.14135335,-1.7219032,-1.5625536,-1.6275103,1.5342473,-0.9913952
0.41417342,-3.2582238,1.0276327,-0.5578162,-0.10202412,4.2001786,1.6474893,1.7689518
-4.830719,1.2626019,1.121757,1.710359,-0.49506292,-1.081207,-0.5651811,0.075724974
5.243988,4.6092625,1.09085,-1.7201605,0.13358092,0.092818074,-0.7098379,0.12065986
0.15693969,4.3808827,6.7982717,-2.672726,-2.5519636,0.7607665,-0.37047058,0.8553865
-1.619239,2.4477892,1.3157085,-2.2807071,-1.0956447,2.7088675,0.9850264,-1.5230772
-0.51956904,1.3057268,1.6842749,-1.0668699,1.7427801,0.48036206,1.590086,-1.7433876
1.385015,0.6734258,-1.871971,-1.1454134,-0.6774016,-3.4962797,-0.23402132,2.4958434
-1.8190583,2.1569345,1.8860804,-2.3787768,0.5071554,0.5840826,-0.1703919,0.2075918
0.4482118,-1.7783544,0.31697536,0.5381953,-1.1295596,0.47027934,0.01717078,-1.3535049
-2.7078166,0.046947952,3.0558965,-4.644702,1.372947,-0.41537255,0.8441888,1.882382
0.7895291,1.6972703,0.2615203,-2.0396693,-3.311382,-0.45572117,1.7838633,-1.4451691
2.8829193,-2.2612455,-1.8456872,-0.73093045,-1.3384938,2.1084836,0.53770375,4.809374
1.496543,-0.25157407,1.8265426,-3.1892104,1.4695339,1.7476388,-1.8081912,5.225688
1.2846009,-1.1718136,-2.1658478,2.2237554,-2.093908,-3.7606134,0.48889357,2.0088243
-0.30443096,0.75185454,-1.2125821,-1.2341734,-3.8393097,0.6092559,2.2381046,-1.644067
-0.8517197,1.7135725,-4.963419,5.4220033,-2.3981621,2.102118,-5.819321,0.8570223
-5.594276,3.2499626,-0.2430027,2.877376,0.13390616,0.54166335,0.8700746,1.799689
0.9998055,3.5203645,-0.9325381,2.0734766,-6.7352943,0.7661018,0.8627778,-3.59653
3.3845167,-3.121825,-3.1496766,-1.6176295,-1.9982324,-0.94568944,0.5576766,1.0427864
-2.4678814,-1.7658706,0.938086,-4.2385664,3.8981962,1.5936192,-1.3666909,-1.4103047
-2.0551372,0.8889498,-1.5167215,0.4064401,2.0571995,1.5582964,-1.2076737,-0.6321948
1.6922686,-0.40722796,1.3952547,-3.8081722,1.6542617,-0.8480056,-0.4993161,-0.15446101
2.5740688,-0.9701311,-1.2037051,4.122118,-3.014027,-3.7592883,0.92751324,3.1417959
-2.0101218,-0.12100096,1.3199468,-2.4508314,-0.66972154,-0.6887889,2.1756842,-1.0004452
1.0280026,0.11081937,0.5549794,0.21513227,3.394491,-1.7846246,0.33178312,0.6553063
3.3442075,-1.7291361,-1.6497079,-0.748728,-0.6863126,-1.8351744,-0.798614,3.9372022
1.0953878,-0.33862603,-0.021606628,-2.4431453,-0.4021697,-3.757911,0.80743253,0.9090842
2.8773715,-0.6708933,3.482523,-2.0964272,-0.9627007,-0.57908696,2.7144341,2.8758056
2.9980145,3.8421435,0.5979723,-0.28085628,-4.5996523,-0.7313894,3.4819238,0.1761982
-1.8190838,-1.0359921,3.0907564,-2.5309582,-0.80439,2.900916,1.9577556,2.5790389
-1.9344009,-0.70215386,3.1657207,0.33786947,2.814913,-1.6644917,-0.40789562,1.057013
2.4366791,0.8486583,-1.2327409,-0.11376627,-3.87043,0.6210449,-1.4376533,1.8208611
0.6382381,-5.027972,1.1568944,-0.25074604,-2.982961,-0.585282,1.996637,5.088398
0.42899513,-2.5074382,-1.532851,0.039728947,0.45630237,1.1365997,2.6749938,-1.7424413
-1.0256255,-0.8952645,-0.81500024,1.2541455,-3.848117,0.97199315,-3.2938328,0.36222076
0.7758022,0.32892638,-1.0402625,0.85446584,-2.4170275,-6.54611,1.9838046,0.39972013
2.1250257,2.8127532,-0.85839903,1.2975478,-2.9868016,2.2952716,0.80610484,1.2753577
-3.2415757,0.8254147,-0.71806884,-1.9270058,1.6887852,-4.366144,-0.0025047362,1.4378521
-2.1030617,1.1445663,-1.8532618,-1.6929796,-3.0255873,-3.028595,-3.6285872,-0.7083182
-2.2753625,0.20783252,0.3186862,3.1361978,0.4245132,-5.964243,1.7817756,-2.1394918
0.6563733,-1.0893543,-1.141083,0.17366683,-3.708452,-3.694683,0.17175189,-0.9888571
3.0088372,-2.8471534,-1.8787407,-1.7857857,0.77311164,0.20271456,-1.5574099,-2.351976
0.305831,-1.5925872,-2.232054,-0.003983505,-0.24336752,1.2545903,0.30942422,-1.578058
-0.22741532,1.7068671,-1.9637167,-3.1830456,-3.7721832,-0.14718512,-1.1795827,1.7222692
-1.3492652,0.4365693,3.2733612,-0.477296,1.4552007,-0.225398,1.5920019,-0.97837555
-4.5694466,-0.89469194,1.8313018,-1.1082922,0.9540847,-1.4048703,2.270322,-0.41319716
-0.81436455,-2.7303023,-0.77975154,0.11507701,-2.6031651,0.88232106,1.9032717,4.9179416
0.29767734,-3.8024583,-3.6745555,1.9594924,-2.9033043,-3.236446,-1.131553,-1.5379746
-3.7889767,1.5007738,-2.8115292,-3.0423257,-0.7850183,-0.21563682,1.2958845,1.5533867
0.624614,3.7903552,3.3658633,1.5701133,1.8286519,-1.2608801,-2.0727763,-4.4191422
-5.0827947,1.5057025,1.942983,-1.4634122,1.7836087,-1.068304,-5.8770266,-8.223948
-4.6151156,-5.359405,0.12343007,0.35206413,-1.8364422,-0.22963989,1.2374321,-0.1835298
1.2876033,2.605914,-1.6729279,3.484593,-1.6154556,1.6066384,-1.4879861,2.2487173
0.23123345,0.48842138,-0.67950064,-0.63173896,-1.268631,1.9252349,0.5352841,2.2042115
-2.7230396,-0.8009285,-0.40506357,-3.4639857,1.03461,0.48502982,1.0643067,-0.13587911
-3.2505767,2.6749496,-4.0366697,2.4988246,1.7220423,3.8957114,5.0713267,2.1132302
0.6690705,0.056875117,-0.3117413,-0.15502936,-1.5809404,1.946783,0.7241942,-1.4313097
-4.7555943,-0.24406272,-0.945846,-1.7958469,0.67381424,0.30216116,1.5466477,2.5111442
-0.48490104,-4.421604,1.8910416,-0.5997025,-3.4971812,0.03243304,2.7964847,4.0448685
1.7642483,1.9061376,-0.22466819,7.9345694,1.5187364,0.48879033,0.22704756,1.3530267
-0.837204,0.46322724,-0.86682206,-0.090350755,-1.3840351,-1.2569859,-1.5646338,-0.7934289
4.778663,-0.4543307,1.4264556,-0.8317509,-6.3699794,3.7690306,-4.663558,-0.8558554
-0.53674364,-0.6761132,-2.1047451,-2.1014032,-1.8025651,-0.29717222,-0.60704833,1.7936269
0.9332453,-0.99092263,-0.9381331,-0.66590124,-0.036664374,0.2811764,-0.11358696,-0.27324194
1.3433843,3.4987051,-1.9344765,0.1869612,2.9966478,-1.7224964,1.0970979,1.5411257
1.2148939,-0.7988875,-0.75890404,-2.0523858,-1.8333287,-3.3189044,-0.25850958,-2.2149491
2.7136104,-0.5192872,0.51037383,1.5832893,-0.21853504,1.8987323,1.4122026,-1.2481657
-1.9500047,-2.2065682,-0.48896798,-0.13059415,-4.0122395,-0.19668487,-0.6874737,-1.2458162
0.8563764,-1.9155507,-2.8092625,-1.7145191,-2.334517,-1.4696615,-2.4828641,0.48371214
4.2829657,1.4167203,1.1769148,1.6674342,-3.105395,0.9642492,1.6368507,0.9873209
-2.8170538,6.2014976,-2.5562484,7.510656,-3.8279872,1.3902051,-2.8747356,-0.8092546
-1.2950277,1.4611332,2.4810076,2.8546698,3.2585783,-1.4620371,0.9283794,-1.7831874
0.81835383,-2.0397964,0.71645564,0.31055912,2.299515,0.07859584,-0.7680601,-0.25614423
0.35961092,-1.6887385,-0.390491,-0.50556684,-3.103217,-1.3158137,0.9736655,0.7649512
-0.496497,-0.2171394,-0.1892154,-1.1465415,1.0803797,-4.9375753,-0.037908867,-2.0223305
-3.813851,4.5948176,-4.0281496,0.092836075,-3.3053088,-1.0388342,-3.4826791,-5.860028
-1.3978552,1.9475471,-0.5768434,-0.11307139,-0.94863963,0.6086924,-4.6382117,0.28032154
1.0658519,-2.2997546,0.36595038,1.388322,-1.3899412,-5.5718217,3.58135,2.2174904
0.6945149,4.0204,-0.829066,-1.5249212,-1.5342858,1.829475,-0.19492368,-1.4106184
-1.7596595,0.42237562,-0.9860788,0.9331982,-1.2536954,0.26492694,4.52719,2.1130064
-2.2325118,-2.4849088,1.6646008,-0.6091092,-1.218072,-0.40020093,2.2058637,0.20505838
-4.9822884,0.122711465,1.4886281,0.38621518,-2.8138685,0.47233438,5.3239927,-3.8489175
-3.0410779,1.2992102,-2.754187,-4.220938,-2.047588,-3.6616678,-0.027285062,-2.4719532
2.2418966,-0.044632625,-1.3437612,1.5533545,-1.4193594,1.603583,-0.09324771,-1.5323492
1.349483,-1.9047749,-2.5292437,-2.5441606,2.5985942,0.50442785,4.1039424,0.71763074
-3.5886192,0.5116998,0.13288143,0.5944022,-1.3804141,1.3247784,-2.3823416,0.059603572
0.6462195,1.1235579,-3.8864722,2.8721354,1.1523494,-2.7252936,-3.9782562,0.60069174
-0.37195277,3.5013573,-0.35115182,4.819728,-6.5909486,-3.2433515,-4.4085836,0.49375284
0.98028713,-2.2416668,-0.7301809,-0.6105444,-3.6555016,-0.6510297,4.0830154,0.29263216
0.8534026,-0.2195046,-1.7748679,0.88257897,0.31701383,-3.3868477,-0.19905402,3.1479933
1.2245876,-0.101332724,-1.6045659,0.75833625,1.9897335,-4.164407,-0.9576565,3.0897515
3.8036482,-0.15707974,-2.0948694,2.7447522,-3.3661518,-1.2066449,-0.1400933,-3.983693
-1.6258079,1.0467801,-3.344228,-2.6834943,0.25698498,1.9406073,-3.5524416,2.9905236
1.5157238,3.5902143,-0.68209255,-0.21110031,3.6993515,-1.1165956,0.043247044,2.088037
1.4893694,2.2023187,3.6080053,1.1997542,-2.5482738,2.602547,0.76987845,-1.0401295
2.2967944,0.32095936,2.0784776,-1.7386374,-1.124155,-3.7718627,-0.5002591,1.8029981
4.9542933,-1.4322953,1.7756025,-1.2655001,-0.95163304,-0.1940938,3.7927132,-1.9966396
-0.025351457,-1.0411878,-2.805685,-1.8754039,0.12061722,2.5651107,0.8824539,2.4273672
-1.8223697,-0.7228372,0.7666069,-1.3033437,0.71421707,-0.46356264,0.56979936,-0.9591971
-0.4936907,1.0962517,3.3567278,-3.875364,-0.016684067,2.3445015,4.4363103,2.1247814
2.3544,-1.2869563,-3.9358988,0.110638835,-2.7222087,0.38837495,-1.370116,-1.4760827
-1.5786749,1.0815346,0.55489993,1.1740617,-1.3245946,1.1181306,2.422269,-0.7546486
-0.10416684,-1.6365116,2.9712746,-3.2176142,0.99443156,0.17380229,2.7594225,3.9282012
0.17473641,-0.07658979,1.5740895,-2.179286,0.13355824,-0.44720268,1.6274447,-1.1972117
-0.16542304,1.9953007,6.05111,0.2542725,5.094585,0.84273326,-1.4228677,-1.9937965
1.3445666,-0.87837595,0.19744207,-0.1622062,2.5743752,-0.8821539,-4.4938626,-0.11086034
-0.9701529,0.656537,-0.62053,-1.5135075,-0.7935214,2.1091025,0.7987707,1.435807
0.48457792,3.846716,0.31046906,-2.1866117,-1.816379,-1.5775198,1.2447752,1.88046
3.7030392,-1.6710973,-0.94590074,-0.59163857,-1.8572596,-0.7307234,-0.73825943,-0.27749836
0.6693814,-0.44784427,0.44911414,-0.9823591,-1.2411523,-0.5972057,-0.34633797,-1.2085272
6.7822094,-0.73055017,2.1735835,0.3897502,-2.5011609,2.4072576,-1.0055606,-4.0224876
-1.4728802,2.150025,0.28215954,-0.68579197,-5.422461,-1.3535231,0.7288037,1.1022418
5.6567383,-0.55407995,0.22928113,0.43149802,-2.2204473,0.8504813,-0.41559494,-3.5455482
0.43007237,-0.107506335,-0.17821084,0.06495357,-2.2785928,1.2586769,-1.5351211,1.8241193
-2.3367097,1.5992308,1.3957101,-0.8976417,-0.01721676,0.71909213,0.54299945,0.19523261
3.56679,-3.6190271,2.18623,-0.80868167,1.9186958,1.3054185,-6.9817085,-3.1187077
-0.7651272,-2.8983126,2.3998234,-3.6435416,2.830103,-4.6284304,-0.3970471,-0.51850295
3.095745,0.1734194,-3.5773695,0.24732786,0.53452903,-0.21555409,-1.7799503,-2.6064312
-0.7313807,-1.2891564,1.9132193,-0.24860492,-1.0904331,0.54340535,-0.55382663,3.115834
-1.7762682,-1.0544763,0.51338094,-1.2442139,-2.242743,1.1357834,-1.0533592,3.3514943
-3.8189142,-0.65181327,0.05433849,-0.72492224,-1.0610679,0.84311163,2.2740624,-1.4221846
-0.48950624,2.204899,1.6798241,-1.5772351,1.0254849,0.5931757,0.86618,1.2512223
4.1738358,-2.725297,1.2887734,-0.001989998,-4.5290356,2.4761093,-3.1766965,0.12356676
-3.7614045,1.9117851,3.13917,-2.0524483,-0.24524385,-1.4701273,0.88960594,1.7280793
-1.561793,-1.602826,-3.292361,2.3398137,-1.0225402,-4.501179,-2.76059,-2.0220904
0.5078924,1.2979019,-2.2736146,0.62993586,-1.1444129,2.5265203,1.1296034,0.6801777
1.0855068,-4.748777,-0.63051265,0.40246096,-1.1253619,-1.206654,-1.1355835,-3.3907437
2.8501356,-1.9811432,-4.1682763,-4.0006995,-1.3182884,2.8395703,-1.7664205,-0.42238533
1.5710514,0.9677346,2.1157942,-1.8675798,-4.054017,-3.739276,2.6859593,-0.12464325
-0.055904247,-2.9631,1.509708,-1.2496164,-2.6856046,-2.4785163,0.28177816,0.44508082
3.569557,-0.107994705,-2.665969,-0.5855735,0.40787256,-1.1160177,0.7975176,-0.5660719
-3.0003583,-1.0664239,-0.9060057,-3.523551,0.9655879,1.457242,1.9710375,-0.08113205
0.1627335,-1.7126542,1.4866195,2.8301795,-1.6944069,-0.90183574,-0.31800056,-0.06546912
-3.324219,-0.40632665,-1.370737,-1.0236503,-1.7081586,-0.4873681,1.6145731,0.0762573
2.8419693,-1.0913525,0.52791834,-2.997838,-2.036371,-1.0526191,0.02386409,4.357882
-2.5391445,2.1429796,-1.1875037,1.7716649,-1.4204949,0.99627525,-1.6734741,0.6814646
0.61566657,2.9980483,-0.77704155,-0.2424551,-1.608366,4.3236876,1.778226,-0.41259223
-0.2807046,-1.5277077,0.38382336,-1.4253252,-4.9402056,2.3328898,2.800522,0.354932
0.43920732,-2.5802112,-1.3198268,2.7241797,0.46502855,-2.8768349,-4.7071915,-3.6563308
-1.7750239,2.2617607,-0.48105416,-3.670239,-0.1993182,3.5087166,-1.6997085,-4.2038884
2.0060687,-0.83014095,-1.771422,1.1519197,-0.36406332,-2.869309,-3.8969374,-2.9315495
2.6661117,-2.2918282,-0.2352065,1.174369,1.2415376,-0.6395787,0.43638968,2.1516488
-4.479488,-0.69865054,-0.6979679,0.6830763,-1.0257322,-3.784962,-0.17486028,0.5179222
-0.076177195,-0.94134176,-0.57499045,-0.4358006,-0.03080998,-1.5347492,-2.4720135,0.9041594
-2.881892,0.8800224,4.4364667,2.0618405,-2.117685,0.78346336,-6.4930034,4.3950524
3.20376,-1.8795296,-1.9837468,2.0321615,2.0001762,-1.3634658,-3.5104802,-3.7606714
0.79397255,-0.23165393,1.4502368,2.0251176,-0.37820047,-0.49467614,0.5011103,0.56256396
-1.6102153,-1.8292542,-2.18055,-0.4144326,1.2084322,-0.6136534,-0.56593996,-4.0400877
-0.23050171,-1.202105,-1.5290034,3.1413345,-0.7023337,0.06377417,-1.1782615,1.4386452
5.691833,-2.7582946,1.1897115,-1.3109716,-2.3890958,1.6528909,-3.566081,-1.6283026
-0.7941527,0.9744757,-1.1797822,0.7257342,-4.6454825,-1.7034334,-0.124780014,2.742634
-0.7098415,0.42865035,-0.75759786,2.7352476,-5.025367,-0.26419917,-2.4957564,-1.628019
3.965063,1.4252309,4.732653,-2.1325219,-2.5452003,-1.0187906,2.1960623,2.413168
-0.44975242,-1.242859,-4.712592,-2.456412,-1.4895028,3.0027692,-2.899664,-0.9530636
-1.8832437,2.440448,-1.2499087,1.076707,-2.2610197,-0.522532,1.5889561,1.7956982
-1.2848039,-2.3326442,2.9481375,-3.4129145,1.8206133,-0.07765044,2.464999,3.7643454
-1.34116,0.8185935,-0.46623138,-1.2842658,-1.3651072,1.9926515,3.5726016,2.041845
-1.9126352,-3.1904628,0.89378613,1.1155819,2.71471,3.2319365,1.8745302,-1.4285324
3.9746826,2.2681785,1.8888489,-0.9909593,-4.4292116,3.5284836,-0.64698803,0.1211967
-4.5570483,-4.3876605,0.36658102,0.3823374,1.2619119,-1.9596819,-1.1545312,-3.091406
-1.8406693,0.7539764,2.5567563,-2.299825,1.7429442,0.7776959,1.4725747,2.6620495
-2.4575086,1.2080646,3.5394738,4.544666,3.595495,-0.026069265,0.22508113,-3.9581351
-2.2622497,0.45921826,0.7636167,1.0018115,-3.435293,-1.6706543,-1.2808177,-1.8442247
0.6711856,-1.0166532,-1.6615449,1.4959475,-0.15042236,2.332745,-0.7987878,0.63501734
2.0120673,5.938399,4.7192507,3.7044947,-2.5134919,-5.195608,1.1927673,1.8038406
5.995598,2.7002532,2.2623224,0.81518036,-0.39355084,-2.3157616,0.8055017,1.1918088
0.37432516,0.78774863,-0.30402526,-3.2514641,-3.4271507,-3.250443,0.2707088,0.073626705
-1.8496956,-0.35428435,-2.1238198,0.21222818,-0.95578754,-0.8856012,-0.40580285,0.5682988
0.65944606,0.3765641,0.47437236,0.4422163,-1.6995522,0.19166926,-0.5819328,-0.5876449
-2.5472014,0.50810355,-0.7521435,-1.2496806,-0.86390525,-1.3185023,1.971439,-0.54691166
3.8345754,2.2442393,-3.0565224,6.40138,3.2072225,2.90185,-1.5659926,-4.727978
0.64976144,2.8614411,0.68423665,-1.228432,-1.0370028,1.8672972,2.4097452,2.2635837
-3.2034276,3.2176437,-0.41124982,-1.7482513,-1.6043761,-1.0030124,-0.3273636,-1.204378
2.5745924,4.1101513,0.5521819,1.5918727,0.013725482,4.6548805,-0.8531968,2.1281664
0.0022436976,7.2564116,1.113386,1.8076718,-0.032419566,4.162907,-0.5366421,0.054498196
1.7377439,3.8185341,2.1187694,2.8052018,-2.8111777,0.13783792,2.1346939,-1.4037402
0.4338315,0.53230363,-2.8837662,3.3825579,2.2094672,0.16036326,-0.19025664,-3.0884588
-3.6040277,1.2224208,-3.6114326,-1.24784,-0.48998398,-5.253865,-3.7803729,-2.3210309
-4.5751476,0.2342292,-2.181944,-2.2403576,0.32348248,-2.1314628,1.7455076,-0.47049075
-2.0567656,-3.7109683,-1.250189,2.6654603,-0.49120873,0.43769133,-0.50700676,0.32056665
1.9476451,-2.457868,-3.7015474,2.210833,-1.456671,1.1098294,-1.7419906,-3.6324763
0.13277346,0.20776342,1.457438,-0.28705692,-0.06803617,-5.1466737,-0.5935501,-0.16592446
0.6469452,-1.5436028,-0.44039443,-1.5580834,0.89677256,-4.865631,-2.6330054,1.1029598
-0.46782553,0.17753957,1.2926937,-6.333719,-1.0971586,-0.57584745,-0.18479429,2.593641
3.115707,-1.6791588,1.849403,-3.4856937,-1.5879061,-0.52143884,-2.1460116,3.8992884
1.7035397,3.9363585,0.6210075,2.811651,1.4951657,0.91532636,-2.416974,2.4597065
0.84769315,6.874192,7.70067,3.1673868,-6.3905673,-0.942775,0.92438155,2.709444
-0.4510834,-0.389387,1.0284692,-1.318593,3.2590022,-1.8263739,0.9491202,3.3884282
-1.6385807,2.076679,-2.496268,3.4136455,0.07734463,-1.7082607,-3.0265226,1.4911256
-3.9794073,0.36115032,-0.89783806,-0.78501093,-2.6906707,-1.5591358,2.4996367,1.0714601
-1.5313925,-2.2752912,-0.77668494,-1.6165576,5.1381974,-1.286105,-0.75812614,-3.2576313
2.0318537,4.81471,-2.1075075,2.4858055,1.1402347,2.0316226,-2.1844287,1.5077026
2.2079923,-3.6669025,4.6514754,-1.484338,-1.640247,-2.0420449,2.4466133,-0.033119608
4.0005746,1.9490654,-2.4442446,-0.80827177,0.26354095,-5.106681,-0.45954973,3.5486965
2.7721388,0.3105368,-1.4008285,-2.6714225,-2.8620894,0.5274067,-2.1438048,3.5787904
-1.5771058,-0.17746553,0.95387304,-0.9315652,-0.06930296,0.0033222958,-1.3972641,1.2714685
-2.4291778,-0.40931118,0.3384014,0.4041913,2.1392536,-2.7776515,0.37992793,0.95260125
-0.8097908,-1.3344429,-1.2736747,-2.0771797,-1.9371704,-0.39032775,-0.78552246,-0.6297043
-1.6317167,-0.4894929,-1.2088624,1.0847002,-0.8509492,1.2326999,-3.218596,1.6320499
2.9383047,-0.8049862,-4.1904244,-1.0961757,-2.667774,-0.22534099,-3.4451327,-3.1087558
1.072258,0.83785903,-0.33314595,-0.67650324,1.0181789,-2.3281949,-0.4493752,0.21595506
0.46615788,-1.40685,1.209356,-1.5103555,-1.8563946,2.6613371,0.48496884,-1.7984949
-0.1922772,-1.9904821,0.17389236,-3.727988,-4.369101,1.511209,-0.9677737,-1.7173114
0.8455483,1.310598,2.7733693,-2.4852111,-2.1409822,1.1905949,1.1569699,-4.083447
1.1221509,3.53229,-1.1929864,1.4126508,-2.408896,1.067645,-0.11766535,0.3110162
-2.8343177,2.7647188,-1.7088882,-1.3584741,-0.47158954,-1.3194147,0.4924898,-0.7813866
3.4876912,-2.6580935,-0.9565856,4.388285,-7.1935916,2.0182576,-2.2103086,3.5152607
4.703051,-0.62598425,-0.0016865171,-2.8299139,-0.24542484,0.5745619,-0.8986501,-0.08791019
0.6730306,2.2827537,-1.6192614,1.0201076,2.325909,-4.127329,1.5160074,-2.193491
-0.98708785,-5.0967116,0.66888696,1.3920788,-0.3479,-1.551622,-1.2574431,2.3695335
